id,contrato,data_operacao,nascimento,idade,genero,bairro,cidade,estado,cep,telefone,cartao,email,ocupacao,empregador,operacao,valor_principal,parcelas,quantidade_parcelas,parcelas_pagas,quantidade_parcelas_pagas,taxa_contrato,valor_parcela,valor_bruto
1de5d130b4b032c219e3e40c8fc84fc0cbae058a,3918568008987,2021-12-09,1978-03-19,Null,F,Nova America,Oliveira das Pedras,Null,XXXXX-512,Null,XXXXXXXXXX8705,Null,Representante comercial,c3ef0a807e878f5c9d5962f11cf708f191bc6cb8,Refin,9208.6,40,40,0,0,3.13389,407.05,16282.0
1cb5c987bfd6dd019a04c4189e03f6ac6070883d,4926480455924,2019-08-18,1991-11-05,Null,F,Null,Moraes,Null,Null,XXXXXXXXXXXXX7-7149,Null,"XXXXa82@bXXXXXXXXXX, @yXXXXXXXXXXXX",Engenheiro petroquímico,d6610858be3ca0eda7f2c74ba986ce61e1ad330f,Prod,20546.4,40,40,6,6,1.57467,696.2,27848.0
4c60beab45564ac88e751958d56d745b3159d26c,2331181560570,2021-12-08,1992-09-08,Null,F,Alípio De Melo,Barros,Acre,XXXXX443,XXXXXXXXXXXXX6 5047,XXXXXXXXXX721434,Null,Gandula,d825dc0fd4b0713d82cbaba46182c3337ff3080f,Prod,39560.08,40,40,10,10,2.24987,1510.27,60410.8
410f6ae354f2f109522359fe5e27ac355277a7d0,5674209027349,2021-11-01,1984-06-13,38,F,Coração De Jesus,Vieira dos Dourados,Distrito Federal,XXXXX-522,XXXXXXXXXXXXX 2982,Null,XXXXXXXXXXXXXara@pXXXXXXXXXXXX,Estoquista,Null,Prod,42116.74,80,80,4,4,2.0292,1068.91,85512.805
d6029dca9485c6de093d4089029e6e50135702df,3791544173943,2022-12-03,1976-05-20,46,F,Floresta,Nascimento,Ceará,Null,Null,XXXXXXXXXX44,XXXXXe46@tXXXXXXXXXXXX,Fisioterapeuta,9ee1bb2a945f24912f8c97dc370ab88bc117567f,Prod,11515.23,40,40,28,28,4.51902,627.47,25098.799
da6b2e06c4ff73254c6920cd8f009fecc5ac286f,0733367362602,2022-03-16,1979-06-24,43,F,Paulo Vi,Null,Rondônia,Null,XXXXXXXXXXXXX-5025,Null,XXXsus@mXXXXXXXXXXXX,Triatleta,23ffdcef7f3476f46ca73e3c6a645b9dd6868f5b,Refin,13543.27,100,100,25,25,3.95749,547.26,54726.0
f39fab1ad5907a056ea955e50e04e7a5b2a3d42f,5512464139479,2021-04-26,1980-11-05,42,F,Bela Vitoria,Ribeiro,Goiás,XXXXX-506,XXXXXXXXXXXXX29-3230,XXXXXXXXXX929228,XXXXXXXXXXcao@gXXXXXXXX,Lubrificador de máquinas,Null,Prod,16604.91,80,80,56,56,0.79344,281.15,22492.0
f6d8e417964af522b99962e6c28dfa5d53cfb15e,5844196824058,2021-02-23,1976-07-08,46,M,Vila São Francisco,da Conceição,Tocantins,XXXXX332,XXXXXXXXXXXXX2470,Null,XXXXXXa09@pXXXXXXXXXXXX,Agrimensor,c75a942512aec9125fabfc62c1df8f254f89e42f,Refin,10646.88,60,60,9,9,0.76483,221.93,13315.8
c5e6d59f126a6bf6244557be47ed56cebcb76cdd,9700473015129,2020-11-20,1983-01-31,40,F,Null,Null,Minas Gerais,XXXXX281,XXXXXXXXXXXXX99-4555,Null,XXXXXXXves@gXXXXXXXX,Webdesigner,e6b30eaf174237aff07da4bc854939a0aa1520d2,Prod,18876.09,100,100,10,10,0.6612,258.59,25859.0
a7d666453e9c26abf69990a2d2a1c9134a32d92f,4215554497947,2022-03-26,1972-02-21,Null,F,Null,Pinto,São Paulo,XXXXX-312,Null,XXXXXXXXXX998256,XXXXXXXves@oXXXXXXXXXXX,Cadista,8032e14ec79691c862249d17e0050d7da49913b9,Prod,48557.37,100,100,10,10,3.69248,1842.01,184201.0
5d7696aa69878715fa1a519a8d54919e36460ade,5988149256333,2021-12-07,1982-08-26,40,Null,Null,Alves,Bahia,Null,XXXXXXXXXXXXX1-6431,XXXXXXXXXX792376,XXXXXXira@pXXXXXXXXXXXX,Quitandeiro,cdb56f6c494214b5c6cfa536daf2e42929e430e9,Port + Refin,38645.61,80,80,16,16,3.21553,1349.99,107999.2
a4dfca30f9693137dc786d241fffd3d5c7a152ad,6310336784425,2019-03-31,1979-11-26,43,M,Alípio De Melo,Rezende,Rio Grande do Sul,XXXXX961,XXXXXXXXXXXXX1-8292,XXXXXXXXXX919699,Null,Apicultor,818e471716236f5ae1287deb965387660ddcaa61,Refin,9610.64,40,40,0,0,2.23862,366.19,14647.6
7c382e9e050d745589f8dc5338ba0367d7d2c78f,9245371925267,2020-04-15,1976-11-01,46,F,Novo Das Industrias,Null,Minas Gerais,XXXXX-494,XXXXXXXXXXXXX-8708,Null,XXXXXXXXXves@oXXXXXXXXXXX,Lamboteiro,87102622ec728c63baad34ede0bed303c3664d67,Prod,19680.46,60,60,15,15,1.25326,468.6,28116.0
b3a0975da8e54200b57074d05379ab25b00a70ea,0825552036013,2021-06-09,1998-11-21,24,F,Vila São Gabriel Jacui,Rocha de Silva,Paraná,XXXXX-644,Null,XXXXXXXXXX88563,XXXXXXXXXXXnde@sXXXXXXXXXXXX,Técnico em óptica,d2233c0ad03100b892b0ace91d2b539f9231939c,Port + Refin,7139.66,80,80,12,12,1.24751,141.58,11326.4
384a2eef07b010e5f5fa4b93b021caa0d8ec14c1,1583090739856,2020-12-28,1992-06-06,30,M,Vila Sumaré,Nascimento da Mata,Pernambuco,Null,Null,Null,XXXXc91@mXXXXXXXXXXXX,Hematologista,d0edfb6e8c55c8742a83f0f192886e0e15fa0347,Prod,10153.8,40,40,8,8,0.72712,293.46,11738.399
e53ae4a661fe70e280ea6cef8d3d3d80d460c7c3,7087586117554,2019-06-05,1978-07-09,44,F,Vila Batik,Silva,Paraíba,XXXXX234,XXXXXXXXXXXXX5888,XXXXXXXXXX349192,XXXXXXXXXXXXXXXnna@rXXXXXXXXXXXX,Embaixador,c7beb9ba7a7eef125677682f21da24546c759a0a,Prod,33303.17,80,80,12,12,1.89371,811.62,64929.6
c7fac68b499612d3979ef22e0d49dffbd9367162,0638044849752,2019-03-07,1980-12-12,42,M,Novo Das Industrias,Lopes,Goiás,XXXXX709,XXXXXXXXXXXXX78 9347,XXXXXXXXXX440204114,Null,Homeopata,c55fb5439685463da722866ab10a1dfa563d1fc4,Prod,38793.15,40,40,8,8,2.06961,1435.48,57419.2
85fab179c2c63b76c5d02f1e700d46514f9ac405,1574678672009,2022-01-06,1975-08-07,47,F,Biquinhas,Null,Roraima,XXXXX660,XXXXXXXXXXXXX7770,Null,XXXXXXXXmos@pXXXXXXXXXXXX,Profissional de efeitos especiais,Null,Prod,36877.95,40,40,6,6,3.11236,1624.53,64981.203
4c465008fe4ac88283e07230e1267908e8e37657,4564371016337,2019-02-27,1999-12-15,23,F,Betânia,Aragão,Rio Grande do Sul,Null,XXXXXXXXXXXXX52-5142,XXXXXXXXXX76560,Null,Médico legista,0a0d272f4f98821e819145796cd7d4835ce8ad66,Refin,15872.52,40,40,22,22,1.58942,539.27,21570.8
87c3c5741840eace3306f760b146ded4ac839c9e,4923936459444,2019-11-14,1979-07-28,43,F,Null,Alves,Pernambuco,XXXXX-758,XXXXXXXXXXXXX4986,XXXXXXXXXX78,Null,Fotógrafo,f0e9b2dabee71880ba4e4b4dbc8da02948b8c42f,Prod,30819.65,120,120,24,24,1.47394,549.13,65895.6
cc08e4742cc19221582377626f635b6c252a202d,2332840492201,2019-06-20,1985-05-22,37,F,Xodo-Marize,da Conceição das Pedras,São Paulo,XXXXX-772,Null,XXXXXXXXXX406205,Null,Null,Null,Refin,2494.69,60,60,6,6,2.44823,79.76,4785.6
76d702033e573c5f2198103a300f2826e391d475,6772231442587,2021-06-30,1998-04-23,24,F,Null,Null,Goiás,Null,XXXXXXXXXXXXX18-2428,Null,XXXXXXXXXXXXXXlly@mXXXXXXXXXXXX,Projetista mecânico,Null,Prod,14390.5,100,100,15,15,1.87472,319.68,31968.0
65b5f63bc8a1bc8560db85e164aec47370d96dd0,8305005501678,2021-10-16,1992-01-29,31,F,Null,Null,Distrito Federal,XXXXX214,Null,XXXXXXXXXX97,XXXXXXXXe47@aXXXXXXXXXXXX,Alergologista,daba9282e623f43b5c21cb4ec880ad8550ee3266,Prod,43485.83,120,120,18,18,2.32199,1078.36,129403.195
2de3c155006af6dc4e7b223dee5cb0c140488d23,0312730706078,2022-06-26,1981-10-12,41,F,Vila São Rafael,Null,Pará,XXXXX156,XXXXXXXXXXXXX9 3496,Null,Null,Lixeiro/Coletor de lixo,e0429be7e7e40cd897678a9b8bd33609c1c1233d,Prod,15338.34,80,80,8,8,3.42484,563.41,45072.797
bb8ec2be2a75ccc44d432b41e3f7e91035c81f36,9662123081062,2022-01-01,1988-03-28,34,Null,Null,Aragão de Goiás,Maranhão,Null,Null,XXXXXXXXXX12,XXXXXXXXXice@gXXXXXXXX,Null,3e4aaafda9c187de048214f5e9deacbee6acc1ad,Prod,44739.85,40,40,4,4,2.38038,1746.55,69862.0
72a1eb1eddb6e109a7bed53ed4d894a725cd00cc,6310267116692,2021-02-23,1984-07-11,38,F,Jardim Felicidade,Null,Rio Grande do Sul,XXXXX-710,XXXXXXXXXXXXX6413,Null,Null,Null,c3ef0a807e878f5c9d5962f11cf708f191bc6cb8,Prod,33619.32,80,80,8,8,0.62701,535.7,42856.0
2f0973b5629541c0124e97755cee76fd6f54517f,8474682943641,2022-07-09,1972-08-19,50,M,Cenaculo,Campos Verde,Tocantins,XXXXX-260,Null,Null,XXXXXXo14@mXXXXXXXXXXXX,Cinematográfo,Null,Prod,30553.53,40,40,36,36,4.57178,1677.42,67096.805
813381d24fad30ff527c0b843beeef57eb215bd7,8043455042883,2022-12-07,1988-10-11,34,Null,Lorena,Rezende,Alagoas,Null,XXXXXXXXXXXXX89-2923,Null,XXXXXXXXXice@gXXXXXXXX,Cerimonialista,c816f7c0bdd4fbacfeeb4183d28ad8c369fe4cad,Prod,27882.27,40,40,10,10,3.57369,1320.61,52824.4
cdd32c2b4af31ef2cde029286814fbdd942a7114,0820259518251,2022-08-14,1986-05-26,36,F,Camponesa 1ª Seção,Ferreira,Paraná,Null,XXXXXXXXXXXXX5 7842,XXXXXXXXXX999210,Null,Polidor de produção,33901f1ededf9daf3985981b1b40242f85b007c1,Prod,32304.49,40,40,6,6,3.18311,1439.24,57569.6
3974629f81ba8620a182f8382f2d947f760aa43d,8067155530365,2021-12-22,1988-02-26,Null,F,Fazendinha,Pinto de Minas,Rio Grande do Sul,Null,XXXXXXXXXXXXX07-5976,XXXXXXXXXX408187,Null,Toxicologista,56e5f39606e572941ccf57803ac78d3fbe02d4b2,Refin,14751.07,40,40,36,36,1.75961,516.76,20670.4
8c7d1b63f218f87251579bfc27a41746408b99ef,3296023200047,2021-09-12,1993-06-06,29,F,Null,Rezende,Acre,XXXXX246,XXXXXXXXXXXXX3 2163,Null,XXXXXXXo52@tXXXXXXXXXXXX,Repositor,3301937afea82ebafe8e1a45ef0846b0efb0128b,Port + Refin,37407.22,90,90,4,4,2.28444,983.32,88498.8
e5413a50d2e4b3c6f6eb0a5268d89e4a1bb27b4a,3078631885751,2022-05-23,1999-09-22,23,F,Null,Fernandes do Galho,Mato Grosso,XXXXX811,XXXXXXXXXXXXX 2048,Null,XXXXXXXXXXhan@mXXXXXXXXXXXX,Bioquímico,5c072af0a9f7aa7afc768add36884f06809aed94,Port + Refin,28573.69,90,90,9,9,3.48673,1044.05,93964.51
8a8ce26cf308840d3d19d8071473193d1753071f,9418544260698,2019-07-24,1996-04-17,Null,Null,Vila Mangueiras,Cardoso,Rio Grande do Sul,XXXXX437,XXXXXXXXXXXXX 9460,XXXXXXXXXX10,XXXXXXXXXXXXXXXXXXndo@aXXXXXXXXXXXX,Null,4065679980b545307b5af9363499b4a14f2d3e20,Refin,1190.12,100,100,90,90,2.67861,34.32,3432.0
5af5441c55cb5fec14de2654ed74f9e664b126a8,1168270494109,2022-09-03,1990-01-03,33,F,Vila Da Luz,Peixoto de Teixeira,São Paulo,XXXXX321,XXXXXXXXXXXXX10-6648,XXXXXXXXXX99274,Null,Engenheiro de projetos,bda8a3e43410414340428998b73754befcc622d1,Prod,26126.61,120,120,12,12,4.31183,1133.69,136042.8
8c3d29face2ca4b9da935ef2414d1f6aa3d4daaa,0154485368862,2022-04-24,1996-09-27,26,Null,Paquetá,Campos do Sul,Espírito Santo,XXXXX371,XXXXXXXXXXXXX0-2701,XXXXXXXXXX206437,XXXXXXXXXXXXXXXXira@rXXXXXXXXXXXX,Fresador,a21d7d140c921c5e7020d9dff0a38d1622bb2916,Prod,35889.38,90,90,13,13,4.03165,1489.41,134046.9
8d955ded464b8988d54199b6162b169bd2aefea0,0867604794199,2021-10-13,1984-01-14,39,F,Null,Null,Sergipe,Null,Null,Null,XXXXXXira@oXXXXXXXXXXX,Quadrinista,eae82d7793a66b1e1c581f3fe4b8f87c5760d739,Prod,41499.38,90,90,22,22,2.07423,1021.83,91964.7
83fbd7a5f71cff517a7c41dcae88e43c1a4f119c,7164508916898,2020-06-07,1997-05-09,Null,F,Das Industrias I,Null,Pernambuco,XXXXX269,XXXXXXXXXXXXX5-2487,Null,XXXXXXXXoso@tXXXXXXXXXXXX,Odontologista preventivo e social,Null,Prod,25683.0,80,80,8,8,1.24862,509.48,40758.402
d577c407cc9d94f5207dcdd7e1d9747496032b29,6763732706711,2022-08-07,2001-10-18,21,F,Null,Lopes,Rio Grande do Sul,XXXXX771,XXXXXXXXXXXXX56 3047,XXXXXXXXXX13689,"XXXXXXXXipe@bXXXXXXXXXX, @yXXXXXXXXXXXX",Laboratorista,24844874dc24af41845f9dce3081c0f13c3d7649,Port + Refin,2899.24,120,120,12,12,3.97291,116.27,13952.399
25b4086e8121f11ff7b37d90f11b677f22ca05d4,6116761991526,2021-11-11,1982-09-13,40,M,Esplanada,das Neves de da Mata,Null,XXXXX151,Null,Null,XXXXaes@pXXXXXXXXXXXX,Forneiro,ad7453b2df40e62b37c7129175f80b08df515448,Prod,21835.46,60,60,9,9,2.71656,741.7,44502.0
bd226c3dab44e55f20b7646d73a79939be36db11,3652164826568,2022-09-19,1977-05-25,Null,M,Vila Do Pombal,Ribeiro,Null,XXXXX871,XXXXXXXXXXXXX29-4202,Null,Null,Null,Null,Refin,5399.86,40,40,2,2,3.88398,268.13,10725.2
7f4d71853e5d3936aab2ef0a452d6510639864dd,0518101810935,2022-06-04,1976-11-19,Null,Null,Santa Rita De Cássia,Null,Acre,Null,Null,XXXXXXXXXX967001,Null,Almirante,4fadabd03ba59637c120f080f588f736f8483d1f,Port + Refin,22442.49,60,60,3,3,3.81815,958.04,57482.4
de2c0e85d0c5606122ebd543f7b5e1b9a3f19f3b,7334334971471,2019-01-16,1988-07-12,34,Null,Vila União,Farias,Minas Gerais,Null,XXXXXXXXXXXXX91-2580,XXXXXXXXXX5579,XXXXXXXXXosa@oXXXXXXXXXXX,Null,23cc30de8e69707c945940123b9ab167b155dd90,Port + Refin,24601.57,40,40,2,2,1.80582,868.99,34759.6
0d38d1812c65b26d82ef607ea9ffd1a9064ae97e,6294479819087,2022-08-10,1984-07-23,38,F,Null,Pereira,Minas Gerais,Null,XXXXXXXXXXXXX7066,XXXXXXXXXX897394,XXXXXosa@oXXXXXXXXXXX,Terapeuta ocupacional,bfaa8e41cdc214da9e224ccb8025834980174b18,Refin,15139.62,120,120,24,24,4.38012,667.02,80042.41
7f5c0dda2532c53dc3da81cf26224bda3437d023,2388734436516,2019-06-04,1971-07-29,51,M,Maria Virgínia,Costela das Flores,Mato Grosso,XXXXX-572,XXXXXXXXXXXXX29 1702,Null,XXXXXXXXXXira@gXXXXXXXX,Técnico em edificações,8d548acc15b649a0bc0dab90e92cd560db71cb60,Port + Refin,31579.99,60,60,9,9,2.4833,1017.84,61070.402
ed8ff16b514fc3363214f0a63adbf0a3e7f6a37d,5536495869990,2020-11-27,1981-12-28,41,F,Pousada Santo Antonio,Null,Acre,XXXXX-848,XXXXXXXXXXXXX4340,Null,Null,Null,c08ac7215e11768916623b9f0fbdb96e56dc993a,Prod,36898.34,40,40,8,8,0.59784,1039.89,41595.6
d2d54eaca5537ee23de98b131bec2702c5c0eb37,0101805553842,2019-05-18,1987-05-26,35,F,Alto Dos Pinheiros,Souza,Ceará,XXXXX-114,XXXXXXXXXXXXX6-2426,XXXXXXXXXX357755,Null,Produtor de audio visual,5e1125510ee6b21649ed2150f33ab56a1dd8a035,Prod,47998.41,80,80,16,16,1.87989,1164.86,93188.8
5ee6f7588c50ff80acb46527586e41b52a8d33bd,1185261446725,2019-01-03,1994-04-30,28,M,Null,Novaes,Sergipe,Null,XXXXXXXXXXXXX 1022,XXXXXXXXXX53136,XXXXXXXXXXXXXXXXXiel@oXXXXXXXXXXX,Físico,b74879df72ca86c3074eaa6a77b49faf30ca31b5,Refin,6423.45,80,80,12,12,1.61308,143.51,11480.8
5cf618dee90c50e0aaaca89745a5a7f8f17ce29e,1174689772905,2019-07-06,1988-08-14,34,F,Leticia,Sales,Rio de Janeiro,XXXXX993,XXXXXXXXXXXXX5-8579,XXXXXXXXXX560406,Null,Cinematográfo,Null,Prod,26402.55,60,60,9,9,2.06653,771.83,46309.8
bb0896d92a7acc5ee1dd3f68a5e37b4e5d79cf80,7074413438487,2021-10-21,1982-09-02,40,F,Santa Margarida,Rodrigues do Oeste,Bahia,Null,XXXXXXXXXXXXX28-6706,XXXXXXXXXX731807,XXXXXl32@pXXXXXXXXXXXX,Plastimodelista,1d3a486a6aad21abec201c405c0c325b1335191e,Refin,19401.26,40,40,8,8,1.14299,607.05,24282.0
290965401630c35f491201dbcbdd314b7f30d01c,9858617930385,2020-02-26,1972-08-22,50,F,Vila Dos Anjos,Pereira,Amazonas,XXXXX493,XXXXXXXXXXXXX-6369,XXXXXXXXXX98120,XXXXXoso@aXXXXXXXXXXXX,Engenheiro agrimensor,cbe84b660e023b359c7468f78f90c3d1c8469715,Prod,41093.8,40,40,8,8,1.37749,1343.12,53724.8
c1c42ca431c1d88d305283263b1c640d80a75828,4435873468170,2021-04-03,1977-05-12,45,F,Alto Caiçaras,Souza de Porto,Amapá,Null,XXXXXXXXXXXXX3 1071,XXXXXXXXXX811830743,XXXXXXXXosa@oXXXXXXXXXXX,Cobrador de ônibus,ee44d9b8d9365762b71cb6c3210772015e2885c3,Port + Refin,15396.92,80,80,8,8,0.72909,254.7,20376.0
16540b8834a2c1c600fcf48a635aba1afd9f841a,6582708894067,2022-01-20,1997-04-19,25,F,Santa Isabel,Null,Rio de Janeiro,Null,Null,XXXXXXXXXX975337,XXXXXXXXXXota@oXXXXXXXXXXX,Flautista,b0afbbe7212c89ef2dd6c9d6cfa2a055fbab8d77,Prod,40880.41,40,40,0,0,3.15703,1813.76,72550.4
ae89653dfec9c419d2b911163c8df4ba96376c6e,4284068947446,2021-04-09,1970-06-19,52,Null,Vila Vista Alegre,Null,Goiás,XXXXX588,Null,XXXXXXXXXX523613,"XXXXtro@bXXXXXXXXXX, @yXXXXXXXXXXXX",Corregedor de justiça,Null,Port + Refin,27749.64,100,100,25,25,1.25416,488.49,48849.0
47f5d63675b4e4f76a509c34677e6861f842f76e,1621307515685,2020-02-01,1998-11-12,24,F,Pongelupe,Lima,Espírito Santo,Null,XXXXXXXXXXXXX1 9548,XXXXXXXXXX78010,XXXXXata@pXXXXXXXXXXXX,Null,7f39b1de482f39f712bf5a768caef440625664b9,Refin,16184.59,40,40,6,6,1.37385,528.63,21145.2
3869d6d0624c87fd8ca47656e617c214dce793d4,1715648960201,2019-12-17,1979-07-07,Null,Null,Vila Pinho,Rocha do Oeste,Ceará,XXXXX962,XXXXXXXXXXXXX19-5201,XXXXXXXXXX12,"XXXXXXXXXXXXira@bXXXXXXXXXX, @yXXXXXXXXXXXX",Enfermeiro,698121c7b2d8e1c28695e8d3fa79ed92a237c241,Prod,25687.14,60,60,6,6,1.66748,680.69,40841.4
2a3ea7fa3e8679eb70dc94db41386c8189162a9c,1364051528081,2020-08-12,1994-12-07,28,F,Vila São Paulo,Nunes,Null,Null,XXXXXXXXXXXXX32 6648,XXXXXXXXXX247826,Null,Nefrologista,c816f7c0bdd4fbacfeeb4183d28ad8c369fe4cad,Prod,42961.52,90,90,18,18,0.6634,635.49,57194.098
c87109bf0d55f5e81a5b60b9160c173e955cd5dc,8863532724668,2020-10-20,1976-05-25,46,F,Canadá,Moraes Paulista,Espírito Santo,XXXXX-403,XXXXXXXXXXXXX9-6879,XXXXXXXXXX684522623,XXXXXXXXXXXXina@mXXXXXXXXXXXX,Reumatologista,ea7de4fef56e93a554ae77ff273c6429138755a4,Refin,4283.78,60,60,9,9,0.5773,84.68,5080.8
b46bde2eb0ef392a9dd1fe4ad840af4b6c7cf722,3369460080302,2021-06-30,1987-12-06,Null,F,Jardim América,Fernandes Alegre,Paraíba,XXXXX571,XXXXXXXXXXXXX48 0933,XXXXXXXXXX530625,XXXres@sXXXXXXXXXXXX,Null,Null,Prod,45518.47,120,120,108,108,1.92628,975.66,117079.195
954344626438f8e702dae89ba6a065f71dfbb048,8769092825008,2022-09-12,1973-03-18,50,M,Alto Dos Pinheiros,Viana,Null,Null,XXXXXXXXXXXXX-8778,XXXXXXXXXX104187,XXXXXXXXXXXXXXXXrto@gXXXXXXXX,Recreador,Null,Refin,6649.12,40,40,8,8,4.52412,362.58,14503.199
4965f8d03d9059d075c06251d6025daedde34b8e,9583742569994,2021-07-14,1978-06-16,44,M,Cenaculo,Alves da Serra,Null,Null,XXXXXXXXXXXXX8614,Null,XXXXXy76@mXXXXXXXXXXXX,Null,Null,Prod,14621.45,80,80,20,20,1.54241,319.39,25551.201
f718b5eb3ab2de90da45dd7a87d56adbe81bd76e,0132881134557,2022-03-09,1970-08-22,52,F,Unidas,Ferreira,Amazonas,XXXXX673,Null,XXXXXXXXXX295,XXXXXXXXXlia@mXXXXXXXXXXXX,Balconista,Null,Prod,16275.09,90,90,18,18,2.87443,507.42,45667.8
3ddeae851f1639fb559119b3dff90760ff47e57a,6543521968380,2022-08-20,1971-07-07,51,M,Calafate,Nascimento de Teixeira,Amapá,XXXXX578,XXXXXXXXXXXXX5247,XXXXXXXXXX23161,XXXXXXXXXira@mXXXXXXXXXXXX,Sexólogo,cfda6cf3b279b9ad335bde26d452fb261c336f0b,Refin,14268.37,60,60,3,3,3.16563,533.99,32039.398
42728d5dcd080f2d32548edbfbd515ee0840cc6b,9838757948006,2019-01-04,1981-11-01,41,F,Santa Margarida,Martins,Pernambuco,Null,XXXXXXXXXXXXX-4467,XXXXXXXXXX303638,"XXXXXXa25@bXXXXXXXXXX, @yXXXXXXXXXXXX",Promotor público/de justiça,4e6ad8f0d311263df8e41829af1a10d6f7476397,Port + Refin,17783.15,90,90,81,81,2.47009,494.24,44481.598
282eefccb5ba6ba840fca5eb2f34724be5559df1,4576245278451,2021-01-25,1974-06-04,Null,M,Vila Canto Do Sabiá,Null,Rio Grande do Sul,XXXXX650,XXXXXXXXXXXXX44 6106,Null,XXXXXXXXXXXXXXXXXXXius@mXXXXXXXXXXXX,Broker/Corretor da bolsa de valores,eae9267cadbc2c56f70831ef1029c8e79579ec76,Prod,40834.43,40,40,28,28,0.4396,1115.48,44619.2
feb821fd2227adaeaf6a6ad64f4147a36d1c22aa,0019405836220,2021-06-09,1985-05-05,37,Null,Null,Cardoso,Acre,XXXXX-766,Null,XXXXXXXXXX9566,XXXXXXXXXXXXXXXXXosa@rXXXXXXXXXXXX,Engenheiro químico,8d548acc15b649a0bc0dab90e92cd560db71cb60,Prod,22583.84,60,60,9,9,1.23117,534.59,32075.402
876eec4e8392308bd1a55c89678aacd5d8ca12d3,7557425422502,2022-01-07,1983-10-24,39,F,Itatiaia,Ribeiro,Tocantins,XXXXX-085,XXXXXXXXXXXXX-0032,XXXXXXXXXX633502,XXXXXXXXXXnio@pXXXXXXXXXXXX,Imunologista,33901f1ededf9daf3985981b1b40242f85b007c1,Port + Refin,3715.87,100,100,15,15,4.18697,158.2,15820.0
13cd115fc34800dd5906cd3f65c22e3b3850bfb4,5943790194991,2020-01-29,1975-01-26,Null,F,Null,Cardoso,Ceará,XXXXX-275,XXXXXXXXXXXXX64-4291,Null,XXXcha@pXXXXXXXXXXXX,Engenheiro físico,63f0f37c9cd81949902f80d063d0c754d7d4b267,Prod,34750.11,40,40,36,36,1.22279,1103.66,44146.402
bb55a6dc22f5ded46ff018559223a169dfa603e2,2358499001069,2022-07-04,1991-01-02,32,F,Null,Viana,Piauí,Null,XXXXXXXXXXXXX7-1488,Null,XXXXXXo88@aXXXXXXXXXXXX,Auditor,Null,Refin,2257.36,90,90,18,18,3.18099,76.37,6873.3003
6e34c73a415c3430c7773305d45b454d301ad8a4,2075389652728,2020-11-09,1980-02-07,43,F,Null,Silva Alegre,Espírito Santo,XXXXX-257,XXXXXXXXXXXXX14 0999,Null,Null,Quadrinista,4fadabd03ba59637c120f080f588f736f8483d1f,Prod,32531.05,90,90,9,9,0.86304,521.31,46917.9
adb78af7dc000c4216c0fb67858ee984286a29aa,0080893184278,2021-08-05,1975-12-08,Null,M,São Pedro,Novaes,Amazonas,XXXXX-232,XXXXXXXXXXXXX66 8783,XXXXXXXXXX587847,XXXXXXXXXXick@gXXXXXXXX,Estoquista,5510eb0185a59d005438068e8959a986a3c2a28a,Prod,21885.88,60,60,12,12,1.27916,524.69,31481.4
6a8c611ee7138559f38035cb0dbf53c86dd082ad,0142541528619,2021-09-27,2000-10-15,22,Null,Distrito Industrial Do Jatoba,Silva do Amparo,Mato Grosso,XXXXX-447,XXXXXXXXXXXXX14 8779,Null,Null,Tradutor,ac808b4caf24854e0c4e90867fcc193a474f419b,Prod,11026.76,80,80,12,12,2.52442,322.21,25776.799
21c1d8ebf68f220204b828083964a4bf9e607e21,3651719411129,2019-10-04,1999-06-02,23,F,Vila Esplanada,Farias da Mata,Ceará,XXXXX-718,XXXXXXXXXXXXX-7669,XXXXXXXXXX9840,XXXXXXXXles@gXXXXXXXX,Chapeiro,Null,Prod,36148.21,100,100,25,25,2.49041,984.34,98434.0
08a24e000ccbf149ba7d15563143aeb353df3541,1440779177852,2022-10-19,1990-06-06,32,F,Ademar Maldonado,Jesus,Amazonas,XXXXX195,XXXXXXXXXXXXX95-0827,XXXXXXXXXX125611,Null,Engenheiro de segurança do trabalho,32b19b32abfe0fb316c8508f5b7b882c09ea8e49,Prod,18649.93,60,60,9,9,4.74192,942.87,56572.2
0c150dac7179de6a7a24335b9074cf3d7acde012,5369683059169,2019-09-21,1979-07-13,43,F,Santa Rita De Cássia,Barbosa Grande,Piauí,Null,XXXXXXXXXXXXX63 7773,XXXXXXXXXX657254,XXXXXXa67@mXXXXXXXXXXXX,Boxeador,45fc3ab94f7e2af159fbd7a58b3e92a706284386,Port + Refin,14371.34,40,40,6,6,0.95721,434.14,17365.602
e78a68fbb966c9e084928899fbe17f4a3f25fbae,2345683452615,2019-05-30,1991-11-24,31,F,Santo André,Null,Goiás,XXXXX-078,XXXXXXXXXXXXX0961,Null,Null,Administrador de banco de dados DBA,ceeec04f54bd22631d6369ff4795059698c2add4,Prod,35728.3,40,40,10,10,2.26093,1366.58,54663.2
72871cd691632f0472943a9105848e73f395602a,4168384771384,2022-01-01,1970-02-02,53,F,Conjunto Jatoba,Caldeira de Pinto,Ceará,XXXXX-304,Null,XXXXXXXXXX28839,XXXXXXXXXana@pXXXXXXXXXXXX,Engenheiro de computação,a63f5a7e8d7611f160a07b39ff863e1b51f960a2,Refin,3353.65,40,40,2,2,3.20909,150.03,6001.2
